,レース,芝ダ,距離,天候,馬場,着順,馬番,斤量,単勝,人気,馬体重,増減,複勝
231,6,芝,1800m,曇,良,11,11,54,93.8,10,458,+8,0
232,6,芝,1800m,曇,良,12,12,56,143.2,11,484,-6,0
233,6,芝,1800m,曇,良,13,4,53,201.5,13,444,-10,0
234,6,芝,1800m,曇,良,14,13,51,27.2,7,422,+4,0
235,7,ダート,1000m,曇,良,1,2,55,2.8,2,460,+18,130
236,7,ダート,1000m,曇,良,2,6,52,10.9,4,476,+8,230
237,7,ダート,1000m,曇,良,3,4,55,2.7,1,466,+14,130
238,7,ダート,1000m,曇,良,4,11,50,63.8,11,450,+10,0
239,7,ダート,1000m,曇,良,5,5,49,43.5,9,440,+4,0
240,7,ダート,1000m,曇,良,6,1,54,15.2,6,452,-2,0
241,7,ダート,1000m,曇,良,7,7,52,18.2,7,490,+14,0
242,7,ダート,1000m,曇,良,8,9,54,11.3,5,516,+2,0
243,7,ダート,1000m,曇,良,9,3,57,8.0,3,544,-2,0
244,7,ダート,1000m,曇,良,10,12,57,50.7,10,508,0,0
245,7,ダート,1000m,曇,良,11,8,55,23.1,8,456,-2,0
246,7,ダート,1000m,曇,良,12,10,55,86.5,12,464,+10,0
247,8,芝,1200m,曇,良,1,5,57,6.7,3,476,+4,230
248,8,芝,1200m,曇,良,2,1,57,9.4,5,476,-10,230
249,8,芝,1200m,曇,良,3,3,55,3.0,1,426,-6,150
250,8,芝,1200m,曇,良,4,9,55,27.5,11,426,+6,0
251,8,芝,1200m,曇,良,5,16,57,38.5,12,484,-6,0
252,8,芝,1200m,曇,良,6,2,55,168.7,15,440,+4,0
253,8,芝,1200m,曇,良,7,13,57,8.9,4,500,-6,0
254,8,芝,1200m,曇,良,8,4,54,15.7,7,446,+10,0
255,8,芝,1200m,曇,良,9,10,52,14.7,6,452,+4,0
256,8,芝,1200m,曇,良,10,14,53,23.3,10,436,-8,0
257,8,芝,1200m,曇,良,11,15,54,15.7,8,460,+10,0
258,8,芝,1200m,曇,良,12,7,52,18.6,9,454,-4,0
259,8,芝,1200m,曇,良,13,8,57,58.9,13,472,+10,0
260,8,芝,1200m,曇,良,14,12,51,6.1,2,462,-2,0
261,8,芝,1200m,曇,良,15,6,55,171.3,16,458,+2,0
262,8,芝,1200m,曇,良,16,11,57,71.6,14,478,+10,0
263,9,芝,2000m,曇,良,1,8,54,3.7,2,524,0,150
264,9,芝,2000m,曇,良,2,4,55,12.1,6,474,+6,230
265,9,芝,2000m,曇,良,3,1,55,3.1,1,502,+2,140
266,9,芝,2000m,曇,良,4,10,56,16.2,8,414,-2,0
267,9,芝,2000m,曇,良,5,2,57,55.7,10,464,-2,0
268,9,芝,2000m,曇,良,6,9,57,97.6,11,458,+6,0
269,9,芝,2000m,曇,良,7,3,57,24.0,9,454,0,0
270,9,芝,2000m,曇,良,8,5,54,8.2,5,462,-2,0
271,9,芝,2000m,曇,良,9,12,57,16.2,7,438,-6,0
272,9,芝,2000m,曇,良,10,7,52,7.5,3,500,+10,0
273,9,芝,2000m,曇,良,11,11,55,7.9,4,436,+12,0
274,9,芝,2000m,曇,良,12,6,57,98.1,12,476,-2,0
275,10,ダート,1700m,曇,良,1,6,57,8.3,5,478,-2,160
276,10,ダート,1700m,曇,良,2,12,57,1.9,1,450,0,110
277,10,ダート,1700m,曇,良,3,2,57,6.4,2,494,-2,150
278,10,ダート,1700m,曇,良,4,10,54,6.8,3,446,-8,0
279,10,ダート,1700m,曇,良,5,1,54,13.3,6,446,+8,0
280,10,ダート,1700m,曇,良,6,3,57,150.3,12,494,+4,0
281,10,ダート,1700m,曇,良,7,5,54,7.7,4,466,+6,0
282,10,ダート,1700m,曇,良,8,7,57,123.0,10,478,+12,0
283,10,ダート,1700m,曇,良,9,9,55,134.3,11,518,-2,0
284,10,ダート,1700m,曇,良,10,8,54,32.3,8,526,+4,0
285,10,ダート,1700m,曇,良,11,11,52,74.6,9,482,-8,0
286,10,ダート,1700m,曇,良,12,4,54,18.8,7,484,+2,0
287,11,芝,1200m,曇,良,1,1,57,5.9,3,500,0,230
288,11,芝,1200m,曇,良,2,9,56,26.6,10,506,-10,610
289,11,芝,1200m,曇,良,3,7,54,4.3,1,522,0,160
290,11,芝,1200m,曇,良,4,14,56,40.2,13,492,0,0
291,11,芝,1200m,曇,良,5,5,54,38.3,11,474,-4,0
292,11,芝,1200m,曇,良,6,3,57,17.7,9,438,-8,0
293,11,芝,1200m,曇,良,7,11,56,301.4,16,482,+4,0
294,11,芝,1200m,曇,良,8,8,54,5.1,2,452,+4,0
295,11,芝,1200m,曇,良,9,2,55,6.5,4,472,+10,0
296,11,芝,1200m,曇,良,10,10,54,94.8,14,466,-6,0
297,11,芝,1200m,曇,良,11,13,56,10.3,5,484,-20,0
298,11,芝,1200m,曇,良,12,16,57,109.1,15,502,-8,0
299,11,芝,1200m,曇,良,13,6,57,13.6,7,458,-6,0
300,11,芝,1200m,曇,良,14,4,54,13.5,6,484,0,0
301,11,芝,1200m,曇,良,15,12,57,39.6,12,474,-14,0
302,11,芝,1200m,曇,良,16,15,54,14.9,8,486,+4,0
303,12,芝,1800m,曇,良,1,8,57,5.3,2,450,+2,170
304,12,芝,1800m,曇,良,2,5,54,18.7,8,470,-6,420
305,12,芝,1800m,曇,良,3,2,51,2.9,1,478,+6,150
306,12,芝,1800m,曇,良,4,9,54,166.3,14,460,-6,0
307,12,芝,1800m,曇,良,5,6,55,8.9,4,458,+2,0
308,12,芝,1800m,曇,良,6,10,56,11.8,6,494,+4,0
309,12,芝,1800m,曇,良,7,13,55,56.2,11,480,+2,0
310,12,芝,1800m,曇,良,8,1,57.5,5.6,3,460,+2,0
311,12,芝,1800m,曇,良,9,14,55,52.6,10,458,+4,0
312,12,芝,1800m,曇,良,10,15,54,74.1,12,524,-10,0
313,12,芝,1800m,曇,良,11,4,56,9.0,5,474,+2,0
314,12,芝,1800m,曇,良,12,12,51,96.4,13,474,+6,0
315,12,芝,1800m,曇,良,13,7,56,19.7,9,482,-6,0
316,12,芝,1800m,曇,良,14,11,55,15.5,7,508,+6,0
317,12,芝,1800m,曇,良,15,16,54,186.7,15,486,0,0
318,1,芝,1200m,晴,良,1,9,56,3.3,1,470,+6,150
319,1,芝,1200m,晴,良,2,14,53,33.1,9,452,-4,860
320,1,芝,1200m,晴,良,3,3,53,19.2,7,428,+16,450
321,1,芝,1200m,晴,良,4,13,56,5.3,4,476,+6,0
322,1,芝,1200m,晴,良,5,6,56,86.9,11,502,+6,0
323,1,芝,1200m,晴,良,6,10,53,163.1,15,466,-6,0
324,1,芝,1200m,晴,良,7,15,56,10.4,5,476,-2,0
325,1,芝,1200m,晴,良,8,5,54,90.1,12,404,-2,0
326,1,芝,1200m,晴,良,9,11,53,117.2,14,438,+10,0
327,1,芝,1200m,晴,良,10,8,56,43.4,10,408,+8,0
328,1,芝,1200m,晴,良,11,12,54,15.1,6,442,0,0
329,1,芝,1200m,晴,良,12,4,51,4.4,2,418,-6,0
330,1,芝,1200m,晴,良,13,7,54,114.6,13,400,+6,0
331,1,芝,1200m,晴,良,14,1,56,5.1,3,434,0,0
332,1,芝,1200m,晴,良,15,16,56,189.1,16,470,-2,0
333,1,芝,1200m,晴,良,16,2,54,32.0,8,450,-4,0
334,2,ダート,1700m,晴,良,1,13,56,3.4,2,460,-2,130
335,2,ダート,1700m,晴,良,2,2,54,15.4,6,420,0,210
336,2,ダート,1700m,晴,良,3,11,54,2.6,1,508,+6,120
337,2,ダート,1700m,晴,良,4,3,51,13.2,4,448,0,0
338,2,ダート,1700m,晴,良,5,14,56,5.5,3,542,-6,0
339,2,ダート,1700m,晴,良,6,8,56,15.3,5,482,-8,0
340,2,ダート,1700m,晴,良,7,7,56,69.9,10,480,-4,0
341,2,ダート,1700m,晴,良,8,9,55,93.3,11,464,+6,0
342,2,ダート,1700m,晴,良,9,5,54,17.8,7,514,-2,0
343,2,ダート,1700m,晴,良,10,4,56,19.6,8,472,+2,0
344,2,ダート,1700m,晴,良,11,12,54,154.1,12,444,0,0
345,2,ダート,1700m,晴,良,12,1,55,297.3,13,450,+4,0
346,2,ダート,1700m,晴,良,13,6,54,331.1,14,454,+2,0
347,2,ダート,1700m,晴,良,14,10,56,21.0,9,482,-6,0
348,3,芝,1800m,晴,良,1,12,54,12.9,5,458,+2,410
349,3,芝,1800m,晴,良,2,5,54,16.1,6,468,+2,400
350,3,芝,1800m,晴,良,3,7,54,2.9,1,462,0,150
351,3,芝,1800m,晴,良,4,8,52,119.2,13,418,-6,0
352,3,芝,1800m,晴,良,5,15,51,297.2,14,470,+6,0
353,3,芝,1800m,晴,良,6,10,53,6.2,4,458,+2,0
354,3,芝,1800m,晴,良,7,1,54,38.7,10,448,0,0
355,3,芝,1800m,晴,良,8,4,51,4.6,3,474,0,0
356,3,芝,1800m,晴,良,9,14,53,29.6,8,462,+8,0
357,3,芝,1800m,晴,良,10,3,54,30.8,9,462,+4,0
358,3,芝,1800m,晴,良,11,9,53,84.0,11,450,+4,0
359,3,芝,1800m,晴,良,12,11,53,4.4,2,502,+4,0
360,3,芝,1800m,晴,良,13,2,54,22.3,7,498,0,0
361,3,芝,1800m,晴,良,14,16,54,107.2,12,402,+6,0
362,3,芝,1800m,晴,良,15,13,54,333.1,15,418,+8,0
363,3,芝,1800m,晴,良,16,6,54,348.0,16,406,+16,0
364,4,芝,2600m,晴,良,1,4,55,3.1,1,430,-4,150
365,4,芝,2600m,晴,良,2,7,54,10.5,4,436,+2,250
366,4,芝,2600m,晴,良,3,3,56,12.2,7,460,+2,300
367,4,芝,2600m,晴,良,4,6,56,119.7,11,466,-14,0
368,4,芝,2600m,晴,良,5,14,56,10.6,5,492,+4,0
369,4,芝,2600m,晴,良,6,8,56,12.0,6,438,-4,0
370,4,芝,2600m,晴,良,7,11,56,16.0,8,452,+2,0
371,4,芝,2600m,晴,良,8,1,56,3.2,2,498,0,0
372,4,芝,2600m,晴,良,9,9,56,20.5,9,472,-6,0
373,4,芝,2600m,晴,良,10,2,55,185.1,12,446,0,0
374,4,芝,2600m,晴,良,11,10,56,249.9,14,484,-2,0
375,4,芝,2600m,晴,良,12,5,52,212.5,13,400,-8,0
376,4,芝,2600m,晴,良,13,13,54,8.9,3,442,+4,0
377,4,芝,2600m,晴,良,14,12,56,33.3,10,480,-12,0
378,5,芝,1200m,晴,良,1,9,54,20.8,6,410,0,280
379,5,芝,1200m,晴,良,2,4,54,9.9,5,488,0,170
380,5,芝,1200m,晴,良,3,6,54,1.7,1,414,0,110
381,5,芝,1200m,晴,良,4,7,54,6.5,2,438,0,0
382,5,芝,1200m,晴,良,5,3,54,8.9,4,426,0,0
383,5,芝,1200m,晴,良,6,8,54,29.4,7,434,0,0
384,5,芝,1200m,晴,良,7,1,54,7.5,3,454,0,0
385,5,芝,1200m,晴,良,8,10,54,51.8,8,432,0,0
386,5,芝,1200m,晴,良,9,5,52,178.9,10,430,0,0
387,5,芝,1200m,晴,良,10,2,54,78.6,9,450,0,0
388,6,ダート,1000m,晴,良,1,5,54,2.2,1,462,0,110
389,6,ダート,1000m,晴,良,2,3,54,4.0,2,472,0,120
390,6,ダート,1000m,晴,良,3,6,54,7.5,3,444,0,150
391,6,ダート,1000m,晴,良,4,1,53,12.9,6,452,0,0
392,6,ダート,1000m,晴,良,5,8,52,22.9,7,446,0,0
393,6,ダート,1000m,晴,良,6,4,53,9.3,5,448,0,0
394,6,ダート,1000m,晴,良,7,2,53,8.9,4,426,0,0
