,レース,芝ダ,距離,天候,馬場,着順,馬番,斤量,単勝,人気,馬体重,増減,複勝
155,11,芝,2000m,晴,良,5,9,56,4.9,3,498,+4,0
156,11,芝,2000m,晴,良,6,3,54,33.2,9,486,+6,0
157,11,芝,2000m,晴,良,7,5,54,17.3,6,452,-4,0
158,11,芝,2000m,晴,良,8,16,56,114.5,14,464,-4,0
159,11,芝,2000m,晴,良,9,15,53,133.2,15,480,+2,0
160,11,芝,2000m,晴,良,10,17,56,15.7,5,468,+2,0
161,11,芝,2000m,晴,良,11,14,57,51.2,12,500,+12,0
162,11,芝,2000m,晴,良,12,4,54,20.8,7,506,+2,0
163,11,芝,2000m,晴,良,13,10,56,55.6,13,496,-10,0
164,11,芝,2000m,晴,良,14,2,55,26.6,8,484,0,0
165,11,芝,2000m,晴,良,15,12,55,43.5,11,468,-4,0
166,11,芝,2000m,晴,良,16,8,52,225.9,17,454,0,0
167,11,芝,2000m,晴,良,17,13,54,197.1,16,530,+4,0
168,12,芝,外1600m,晴,良,1,12,57,4.5,2,454,-2,160
169,12,芝,外1600m,晴,良,2,2,55,5.9,4,486,-2,210
170,12,芝,外1600m,晴,良,3,1,56,5.5,3,500,+6,200
171,12,芝,外1600m,晴,良,4,9,57,3.1,1,498,+6,0
172,12,芝,外1600m,晴,良,5,8,54,45.6,11,538,+10,0
173,12,芝,外1600m,晴,良,6,6,55,42.8,9,462,+6,0
174,12,芝,外1600m,晴,良,7,15,56,13.6,6,480,+8,0
175,12,芝,外1600m,晴,良,8,11,54,45.7,12,422,+2,0
176,12,芝,外1600m,晴,良,9,10,54,12.6,5,522,+8,0
177,12,芝,外1600m,晴,良,10,14,55,22.1,8,458,-8,0
178,12,芝,外1600m,晴,良,11,7,56,175.9,14,458,+4,0
179,12,芝,外1600m,晴,良,12,4,54,17.3,7,480,+4,0
180,12,芝,外1600m,晴,良,13,3,57,44.5,10,440,-2,0
181,12,芝,外1600m,晴,良,14,5,54,75.1,13,470,+4,0
182,12,芝,外1600m,晴,良,15,13,54,245.8,15,504,+4,0
183,1,ダート,1200m,晴,良,1,1,56,4.0,2,482,+8,120
184,1,ダート,1200m,晴,良,2,6,56,5.3,3,482,0,110
185,1,ダート,1200m,晴,良,3,14,56,1.7,1,456,0,110
186,1,ダート,1200m,晴,良,4,16,54,12.0,4,426,-4,0
187,1,ダート,1200m,晴,良,5,5,56,367.1,16,474,+12,0
188,1,ダート,1200m,晴,良,6,9,56,42.5,6,468,+14,0
189,1,ダート,1200m,晴,良,7,11,53,46.5,7,446,-8,0
190,1,ダート,1200m,晴,良,8,7,54,53.0,9,416,-10,0
191,1,ダート,1200m,晴,良,9,13,56,48.9,8,446,+4,0
192,1,ダート,1200m,晴,良,10,4,54,58.1,10,452,+6,0
193,1,ダート,1200m,晴,良,11,3,56,30.7,5,454,+2,0
194,1,ダート,1200m,晴,良,12,12,53,218.6,14,478,+4,0
195,1,ダート,1200m,晴,良,13,15,54,332.1,15,458,+6,0
196,1,ダート,1200m,晴,良,14,10,54,76.0,11,422,-12,0
197,1,ダート,1200m,晴,良,15,8,51,98.2,12,414,-12,0
198,1,ダート,1200m,晴,良,16,2,56,121.7,13,464,-4,0
199,2,ダート,1800m,晴,良,1,16,54,9.9,6,456,-2,220
200,2,ダート,1800m,晴,良,2,5,54,3.2,1,434,+6,160
201,2,ダート,1800m,晴,良,3,4,54,13.5,7,456,-4,290
202,2,ダート,1800m,晴,良,4,1,51,7.6,4,468,0,0
203,2,ダート,1800m,晴,良,5,12,54,4.3,2,440,-4,0
204,2,ダート,1800m,晴,良,6,3,51,9.5,5,462,-4,0
205,2,ダート,1800m,晴,良,7,14,54,236.2,14,442,-2,0
206,2,ダート,1800m,晴,良,8,6,54,22.4,8,492,+12,0
207,2,ダート,1800m,晴,良,9,7,53,85.2,12,432,+10,0
208,2,ダート,1800m,晴,良,10,15,51,281.9,15,432,+2,0
209,2,ダート,1800m,晴,良,11,9,54,26.4,9,426,-4,0
210,2,ダート,1800m,晴,良,12,11,54,80.4,11,418,-6,0
211,2,ダート,1800m,晴,良,13,10,51,6.8,3,464,+2,0
212,2,ダート,1800m,晴,良,14,8,51,94.1,13,492,+8,0
213,3,ダート,1800m,晴,良,1,16,55,37.5,9,508,+10,"1,100"
214,3,ダート,1800m,晴,良,2,9,56,18.9,5,474,+6,390
215,3,ダート,1800m,晴,良,3,10,56,55.8,10,464,0,"1,410"
216,3,ダート,1800m,晴,良,4,15,56,23.2,7,452,+14,0
217,3,ダート,1800m,晴,良,5,13,56,6.8,3,522,+2,0
218,3,ダート,1800m,晴,良,6,2,56,2.0,1,512,0,0
219,3,ダート,1800m,晴,良,7,1,56,9.4,4,456,-8,0
220,3,ダート,1800m,晴,良,8,12,56,114.0,14,462,+2,0
221,3,ダート,1800m,晴,良,9,11,56,85.1,11,506,+12,0
222,3,ダート,1800m,晴,良,10,8,56,21.6,6,476,-2,0
223,3,ダート,1800m,晴,良,11,14,56,95.4,13,500,+4,0
224,3,ダート,1800m,晴,良,12,5,53,29.8,8,512,+10,0
225,3,ダート,1800m,晴,良,13,7,56,4.1,2,518,-8,0
226,3,ダート,1800m,晴,良,14,3,56,245.0,15,424,+4,0
227,3,ダート,1800m,晴,良,15,6,56,89.0,12,500,-2,0
228,3,ダート,1800m,晴,良,16,4,53,332.2,16,516,+8,0
229,4,ダート,1200m,晴,良,1,12,56,4.4,3,408,0,170
230,4,ダート,1200m,晴,良,2,2,56,12.0,4,452,0,320
231,4,ダート,1200m,晴,良,3,15,56,13.7,5,450,0,320
232,4,ダート,1200m,晴,良,4,10,56,4.4,2,490,0,0
233,4,ダート,1200m,晴,良,5,7,54,15.5,7,428,0,0
234,4,ダート,1200m,晴,良,6,9,56,27.5,9,484,0,0
235,4,ダート,1200m,晴,良,7,11,56,23.4,8,476,0,0
236,4,ダート,1200m,晴,良,8,3,54,118.1,13,458,0,0
237,4,ダート,1200m,晴,良,9,14,51,64.0,12,428,0,0
238,4,ダート,1200m,晴,良,10,1,56,62.2,11,462,0,0
239,4,ダート,1200m,晴,良,11,8,51,2.8,1,446,0,0
240,4,ダート,1200m,晴,良,12,16,54,14.4,6,486,0,0
241,4,ダート,1200m,晴,良,13,13,53,47.0,10,438,0,0
242,4,ダート,1200m,晴,良,14,6,54,216.9,16,430,0,0
243,4,ダート,1200m,晴,良,15,4,54,152.5,15,466,0,0
244,4,ダート,1200m,晴,良,16,5,51,127.4,14,432,0,0
245,5,芝,外1600m,晴,良,1,6,54,8.1,4,458,-8,280
246,5,芝,外1600m,晴,良,2,5,56,173.4,11,448,+2,"3,160"
247,5,芝,外1600m,晴,良,3,11,56,3.7,2,490,+6,170
248,5,芝,外1600m,晴,良,4,4,56,1.9,1,502,-4,0
249,5,芝,外1600m,晴,良,5,3,56,7.3,3,464,+6,0
250,5,芝,外1600m,晴,良,6,10,56,14.5,5,478,+4,0
251,5,芝,外1600m,晴,良,7,8,56,15.8,6,456,+4,0
252,5,芝,外1600m,晴,良,8,1,54,59.1,8,446,0,0
253,5,芝,外1600m,晴,良,9,13,54,256.2,14,464,+4,0
254,5,芝,外1600m,晴,良,10,14,54,44.6,7,436,0,0
255,5,芝,外1600m,晴,良,11,16,56,180.5,12,460,+6,0
256,5,芝,外1600m,晴,良,12,9,56,76.5,9,480,-2,0
257,5,芝,外1600m,晴,良,13,7,56,433.3,15,454,+8,0
258,5,芝,外1600m,晴,良,14,2,54,91.9,10,432,0,0
259,5,芝,外1600m,晴,良,15,12,54,497.2,16,456,-4,0
260,5,芝,外1600m,晴,良,16,15,56,210.0,13,456,+16,0
261,6,芝,2000m,晴,良,1,9,56,2.7,1,476,0,130
262,6,芝,2000m,晴,良,2,12,56,3.1,2,470,0,130
263,6,芝,2000m,晴,良,3,10,56,14.0,6,500,0,310
264,6,芝,2000m,晴,良,4,5,54,7.9,3,418,0,0
265,6,芝,2000m,晴,良,5,16,56,26.8,7,426,0,0
266,6,芝,2000m,晴,良,6,1,56,11.9,4,464,0,0
267,6,芝,2000m,晴,良,7,13,55,39.1,11,482,0,0
268,6,芝,2000m,晴,良,8,4,56,32.2,8,504,0,0
269,6,芝,2000m,晴,良,9,8,54,58.4,13,468,0,0
270,6,芝,2000m,晴,良,10,11,53,164.0,15,454,0,0
271,6,芝,2000m,晴,良,11,6,54,97.5,14,422,0,0
272,6,芝,2000m,晴,良,12,14,54,35.0,10,430,0,0
273,6,芝,2000m,晴,良,13,15,56,32.9,9,466,0,0
274,6,芝,2000m,晴,良,14,2,51,169.7,16,442,0,0
275,6,芝,2000m,晴,良,15,7,56,51.5,12,490,0,0
276,6,芝,2000m,晴,良,16,3,56,13.5,5,474,0,0
277,7,ダート,1200m,晴,良,1,4,57,7.0,3,450,+4,300
278,7,ダート,1200m,晴,良,2,7,56,25.4,8,444,+12,800
279,7,ダート,1200m,晴,良,3,8,57,37.3,10,510,+4,760
280,7,ダート,1200m,晴,良,4,13,52,2.9,1,460,0,0
281,7,ダート,1200m,晴,良,5,12,57,61.2,12,482,+2,0
282,7,ダート,1200m,晴,良,6,14,54,9.1,4,488,+4,0
283,7,ダート,1200m,晴,良,7,15,57,14.2,5,578,+6,0
284,7,ダート,1200m,晴,良,8,11,57,70.3,13,484,+14,0
285,7,ダート,1200m,晴,良,9,3,57,3.5,2,486,-2,0
286,7,ダート,1200m,晴,良,10,1,57,25.7,9,498,+8,0
287,7,ダート,1200m,晴,良,11,2,56,14.4,6,480,-2,0
288,7,ダート,1200m,晴,良,12,9,57,258.1,16,484,+4,0
289,7,ダート,1200m,晴,良,13,10,54,212.4,15,446,-1,0
290,7,ダート,1200m,晴,良,14,5,56,44.1,11,520,+6,0
291,7,ダート,1200m,晴,良,15,16,56,16.4,7,528,+4,0
292,7,ダート,1200m,晴,良,16,6,55,171.6,14,408,0,0
293,8,ダート,1800m,晴,良,1,3,56,3.5,1,474,+6,140
294,8,ダート,1800m,晴,良,2,11,56,9.4,5,468,+2,230
295,8,ダート,1800m,晴,良,3,9,56,5.5,3,500,0,180
296,8,ダート,1800m,晴,良,4,7,57,5.9,4,552,+4,0
297,8,ダート,1800m,晴,良,5,6,56,91.3,12,490,+8,0
298,8,ダート,1800m,晴,良,6,12,57,84.7,11,484,+12,0
299,8,ダート,1800m,晴,良,7,15,57,11.4,7,532,-6,0
300,8,ダート,1800m,晴,良,8,8,57,26.3,8,498,0,0
301,8,ダート,1800m,晴,良,9,16,57,5.3,2,518,+6,0
302,8,ダート,1800m,晴,良,10,4,56,10.5,6,534,+14,0
303,8,ダート,1800m,晴,良,11,10,56,132.6,14,434,-2,0
304,8,ダート,1800m,晴,良,12,2,53,51.3,10,452,-6,0
305,8,ダート,1800m,晴,良,13,5,54,99.1,13,452,-6,0
306,8,ダート,1800m,晴,良,14,1,53,28.5,9,486,+6,0
307,8,ダート,1800m,晴,良,15,13,56,159.5,15,476,+7,0
308,8,ダート,1800m,晴,良,16,14,57,212.6,16,490,+8,0
309,9,芝,外1200m,晴,良,1,14,55,100.2,14,474,-4,"1,130"
310,9,芝,外1200m,晴,良,2,13,57,7.4,3,476,0,220
311,9,芝,外1200m,晴,良,3,3,57,2.4,1,492,-2,140
312,9,芝,外1200m,晴,良,4,8,55,4.7,2,492,+10,0
313,9,芝,外1200m,晴,良,5,6,55,30.8,10,470,-4,0
314,9,芝,外1200m,晴,良,6,9,57,12.3,6,482,-2,0
315,9,芝,外1200m,晴,良,7,5,57,40.7,11,482,+6,0
316,9,芝,外1200m,晴,良,8,4,55,25.2,8,490,+4,0
317,9,芝,外1200m,晴,良,9,7,57,119.4,15,464,0,0
318,9,芝,外1200m,晴,良,10,2,57,20.7,7,502,+2,0
319,9,芝,外1200m,晴,良,11,15,54,10.4,4,490,+14,0
320,9,芝,外1200m,晴,良,12,11,54,27.3,9,442,-6,0
321,9,芝,外1200m,晴,良,13,1,55,11.9,5,486,+12,0
322,9,芝,外1200m,晴,良,14,10,55,75.4,13,490,+2,0
323,9,芝,外1200m,晴,良,15,12,55,56.1,12,492,+18,0
324,9,芝,外1200m,晴,良,16,16,55,269.9,16,468,+14,0
325,10,ダート,1800m,晴,良,1,2,57,9.8,5,494,0,260
326,10,ダート,1800m,晴,良,2,13,56,15.8,7,522,+4,400
327,10,ダート,1800m,晴,良,3,16,57,2.5,1,532,+2,130
328,10,ダート,1800m,晴,良,4,9,56,47.9,11,524,-6,0
329,10,ダート,1800m,晴,良,5,5,58,25.3,9,508,+4,0
330,10,ダート,1800m,晴,良,6,8,56,12.3,6,478,-6,0
331,10,ダート,1800m,晴,良,7,1,56,152.1,16,506,+16,0
332,10,ダート,1800m,晴,良,8,11,58,19.6,8,518,+6,0
333,10,ダート,1800m,晴,良,9,6,56,9.4,4,524,+2,0
334,10,ダート,1800m,晴,良,10,10,56,61.5,12,510,-2,0
335,10,ダート,1800m,晴,良,11,15,56,6.1,2,472,+4,0
336,10,ダート,1800m,晴,良,12,7,58,122.1,15,496,0,0
337,10,ダート,1800m,晴,良,13,3,56,74.0,13,504,+10,0
338,10,ダート,1800m,晴,良,14,4,58,31.9,10,510,+14,0
339,10,ダート,1800m,晴,良,15,12,56,88.7,14,498,+8,0
340,10,ダート,1800m,晴,良,16,14,56,6.7,3,488,+6,0
341,11,芝,外1600m,晴,良,1,14,54,4.6,2,482,+8,190
342,11,芝,外1600m,晴,良,2,10,54,11.5,6,436,-8,310
343,11,芝,外1600m,晴,良,3,13,54,13.5,7,450,-6,410
344,11,芝,外1600m,晴,良,4,3,54,114.7,14,454,+2,0
345,11,芝,外1600m,晴,良,5,7,54,6.5,3,464,-2,0
346,11,芝,外1600m,晴,良,6,16,54,3.6,1,468,0,0
347,11,芝,外1600m,晴,良,7,5,54,7.8,4,430,-6,0
348,11,芝,外1600m,晴,良,8,8,54,18.8,8,494,-4,0
349,11,芝,外1600m,晴,良,9,6,54,25.5,10,420,-2,0
350,11,芝,外1600m,晴,良,10,9,54,49.6,12,452,-2,0
351,11,芝,外1600m,晴,良,11,2,54,24.2,9,456,+8,0
352,11,芝,外1600m,晴,良,12,1,54,8.4,5,468,+2,0
353,11,芝,外1600m,晴,良,13,12,54,45.2,11,412,-16,0
354,11,芝,外1600m,晴,良,14,11,54,115.6,15,476,+8,0
355,11,芝,外1600m,晴,良,15,4,54,106.2,13,422,-8,0
356,11,芝,外1600m,晴,良,16,15,54,255.6,16,496,-6,0
357,12,芝,2000m,晴,良,1,11,56,2.5,1,484,+8,130
358,12,芝,2000m,晴,良,2,8,57,23.8,8,492,-2,400
359,12,芝,2000m,晴,良,3,13,56,6.1,3,506,+14,180
360,12,芝,2000m,晴,良,4,2,57,102.2,13,484,+2,0
361,12,芝,2000m,晴,良,5,16,57,40.9,11,502,0,0
362,12,芝,2000m,晴,良,6,7,54,4.3,2,508,+4,0
363,12,芝,2000m,晴,良,7,15,57,21.6,6,512,+2,0
364,12,芝,2000m,晴,良,8,9,54,12.4,5,420,+2,0
365,12,芝,2000m,晴,良,9,10,54,8.5,4,452,-4,0
366,12,芝,2000m,晴,良,10,1,52,51.8,12,438,0,0
367,12,芝,2000m,晴,良,11,6,56,39.1,10,446,+2,0
368,12,芝,2000m,晴,良,12,14,55,30.9,9,462,+2,0
369,12,芝,2000m,晴,良,13,4,54,22.9,7,446,+10,0
370,12,芝,2000m,晴,良,14,3,57,120.8,15,510,0,0
371,12,芝,2000m,晴,良,15,5,57,136.4,16,488,0,0
372,12,芝,2000m,晴,良,16,12,54,117.7,14,488,+6,0
373,1,ダート,1200m,曇,良,1,1,54,6.1,4,470,+2,250
374,1,ダート,1200m,曇,良,2,15,54,44.3,11,468,+6,"1,270"
375,1,ダート,1200m,曇,良,3,6,54,57.0,12,436,+2,"1,720"
376,1,ダート,1200m,曇,良,4,14,54,5.8,3,458,+8,0
377,1,ダート,1200m,曇,良,5,4,53,4.7,2,486,+6,0
378,1,ダート,1200m,曇,良,6,8,54,11.0,5,448,+18,0
379,1,ダート,1200m,曇,良,7,16,54,3.2,1,510,+2,0
380,1,ダート,1200m,曇,良,8,10,54,122.3,15,438,-2,0
381,1,ダート,1200m,曇,良,9,12,54,271.2,16,450,-6,0
382,1,ダート,1200m,曇,良,10,11,51,40.2,9,404,+2,0
383,1,ダート,1200m,曇,良,11,9,51,14.9,7,444,-2,0
384,1,ダート,1200m,曇,良,12,7,54,20.3,8,500,0,0
385,1,ダート,1200m,曇,良,13,5,54,14.5,6,434,0,0
386,1,ダート,1200m,曇,良,14,13,51,44.1,10,494,+6,0
387,1,ダート,1200m,曇,良,15,2,54,74.3,13,466,+2,0
388,1,ダート,1200m,曇,良,16,3,54,86.9,14,442,+2,0
